0;0;7500;true;2136,02;108421;53025;13359;30085;
1;10;5000;true;2157,14;108902;51377;13802;31666;
2;50;5000;true;2116,31;137672;65249;16499;38570;
3;100;2000;true;2071,20;165295;75064;21768;43273;
4;500;2000;true;1566,01;345611;212317;36245;50541;
5;1000;1500;true;911,63;619053;409832;61198;72318;
6;5000;1500;true;201,23;4287827;3382175;229511;286783;
7;10000;500;true;75,91;12410668;9807786;633817;898786;
