18101700;17056400;18637400;19079900;17896000;16602400;17488700;18640800;19373200;16336300;17261900;19226100;22713300;16685100;17872400;17239800;17817000;15971500;16858400;16978300;15918300;15850000;16396400;17125800;17665900;16909300;16727700;17260700;20177200;19485600;16173800;17073600;17211100;15808500;16564700;16811200;15962500;16651200;17234200;16101200;16375600;16661100;17734600;17109400;15783000;16486800;17578700;17172900;31006400;22095300;22830800;20264400;20245500;34849700;22314500;17136400;18161900;17800200;17528800;17485700;17456000;24435400;15512000;16157400;17628300;15870900;16753700;16232200;15945100;17725900;17598700;16680800;18264100;16219500;15760800;16355100;16483000;16528300;16887100;16399400;16327200;16130800;17123400;16800100;15146300;21687000;18832000;18715900;18717200;17041800;17496500;16873200;16110200;16326800;16037200;17877100;15832800;17204700;18178900;
22733000;18464300;19261900;17379100;18158000;18190700;17064000;16003000;16503300;17055000;18158900;16823000;20405000;22057000;16344600;16828700;17679700;16742500;16091800;16193900;18090400;17214400;16075000;15631100;15835900;15140500;16560000;18725600;18153700;16378300;16804400;16427300;15776900;16578000;15573300;16475900;16227100;15811400;15583300;16884500;16339400;15746700;16877300;16118000;15529300;15336000;15371000;33840700;33391200;19073700;20986400;20262400;34960900;21302600;16829500;17498000;17829700;18063200;17887900;17835000;17962300;20523200;17256000;15983100;17288800;16594200;15548100;14905500;15451300;15520200;20890100;15924500;16938800;14838800;15756200;16349400;15067900;17100900;15479100;15801700;15710600;15515100;16480400;14962600;16424800;18128900;17422000;18445800;15733600;15253900;15068800;15000800;15406100;16065300;15694800;16777000;15958500;16590300;16944800;
