2544500;2900800;2720200;2204700;1919800;4939300;1749900;1979100;1724200;1672000;1805900;1683800;1835500;1644100;1665300;1683500;1681600;1750400;1725400;1739500;1719200;1653000;1557800;1687200;1754300;1627800;1738600;1725100;1533200;1656300;1663300;1731200;1788600;1637000;1655600;1532200;1547000;1640300;1885600;1559100;1626300;1709000;1685100;1714400;1545900;1587800;1745500;1994000;2030900;2169100;1560800;1925100;1810000;2013400;1849300;1674600;1850800;1645500;1526700;1473100;1722700;1632900;1537100;1576100;1543200;1515300;1573400;2108600;1598700;1663700;1820800;1766800;1757500;1606600;1424500;1492600;1569100;1684100;1648200;1626300;1603500;1597400;1610600;1620400;1697400;1724500;1598000;1717000;1662500;1679400;1600100;1623000;1503000;1522700;1424700;1452000;1516400;1952300;1720000;
2304700;2107400;2245000;2385900;1582100;1445700;1544400;1423600;1592500;1613400;1374500;1491500;1379200;1485100;1440000;1324000;1387100;1336100;1390100;1301100;1456100;1430300;1344800;1306100;1499700;1384400;1340300;1363800;1407400;1442700;1394300;1313900;1495700;1396800;1359500;1350500;1462800;1464100;1275800;1437800;1448600;1299600;1284900;1331600;1410800;1426100;1287700;1963100;1719200;1761300;1286200;1783100;1506200;1505600;1665500;1325900;1346000;1313500;1453200;1487000;1271900;1382600;1431300;1416400;1314600;1394200;1364600;1523500;1427400;1293700;1437200;1612000;1338600;1452900;1500200;1411800;1336500;1448100;1281800;1527600;1296600;1376000;1331400;1457600;1271600;1335600;1276200;1324100;1299200;1323400;1281500;1274700;1379400;1425300;1465000;1405700;1285600;1927800;1619900;
