1450800;1579400;1333500;1921100;3362600;1553800;1642800;1114600;1067700;1483800;1293400;1379700;1089000;1428500;1354300;1242100;1284300;1075400;933900;967400;972500;1030100;1034000;1100200;864100;1051500;1135900;1041300;860100;930300;938000;874400;972300;988100;1083500;986300;1146400;1123400;902600;964300;926400;1012100;792800;823600;967500;870800;1116900;1409100;1218600;1005900;1246400;1283300;1043100;982800;1160000;1206100;1029700;889300;842400;770900;864300;849100;898700;889500;808600;836100;985600;970400;943600;788700;837600;869600;819400;764000;744500;833900;832000;817900;928000;919400;751100;764500;714600;794200;723300;829000;801600;866600;808500;922700;760700;733000;713600;778200;909700;754200;794200;1215400;979700;
880800;1006400;899400;976100;1094700;918100;1249700;916200;885400;1056100;1010900;729900;878000;1028000;916500;1004900;784900;642300;640100;641400;659600;641300;718800;635800;698400;760100;674900;707500;658600;745000;674400;680500;712200;676900;620600;702100;604700;633200;788000;715700;641500;613500;721000;745700;611700;707400;618300;912500;760600;756600;738100;1111600;757800;690900;779100;743300;600500;665900;628900;666900;665400;731600;619100;700700;684900;622700;614000;624400;651100;715300;750100;626500;630000;694900;694600;616000;621300;660000;597400;680900;674700;655300;710900;631200;692900;621100;648200;610100;609400;614100;677800;751000;779900;644600;604000;723600;722700;1102000;687300;
