411600;408600;353800;388700;628000;444200;285000;368900;411300;375000;379700;464700;396600;376100;359200;407800;316600;232600;277300;255400;282600;340900;273800;271600;259600;305000;345800;411900;317000;250600;205000;199000;365000;247300;257000;199500;276000;223100;328300;168300;220500;224200;175600;356000;317700;297600;286600;237400;256800;244000;396300;279900;341300;322800;263800;222000;252800;210500;178300;358500;273700;258200;169100;187900;232500;174100;176900;177500;152200;168400;141300;174000;319800;234100;193900;233200;234300;173200;128700;237100;223000;235300;176000;179000;250500;160300;192200;126000;170800;154500;123100;113500;137300;118100;115200;221500;125100;120400;142100;
11500;14600;9700;14900;9600;13800;13700;9300;32800;17900;15000;8900;13600;9700;9700;16200;10000;13400;9700;9300;23000;15000;9400;15000;17600;8900;13500;14400;11800;14700;14000;9400;8600;14300;14000;9900;9900;18700;8900;13900;13700;8500;9000;12000;18400;13000;12500;12600;9600;12900;20400;13900;9700;14000;9100;11200;13800;11700;9400;8700;9200;24100;71600;10600;16300;6800;7500;7600;7900;7600;16900;7300;12000;10100;11200;10600;10200;8400;10900;7300;7600;7700;7300;53700;50800;8400;9400;10300;7700;4900;8900;7200;5800;7900;7800;5400;5800;5900;7400;
