11077800;9811100;9751400;8414500;8737300;8159900;9342700;7506500;7958300;7912000;8000500;7377000;7797200;9111500;8134900;8249400;7391700;7563600;7890800;7867000;7765500;10961200;7471400;7864100;7762800;7772100;7608800;8783000;8062400;8215300;7247900;7766700;8722900;9766200;7824100;7727100;8006600;7135700;7272000;7267000;7576600;7594800;7613600;7075600;7318700;8000300;7219600;7647200;7220200;7801700;8142200;7652000;7015700;7728200;7029600;7797400;7326500;7302700;7029600;7724300;7532000;7239400;7167600;7341100;7399800;6971700;7555900;7522800;7429500;7588100;7366100;7288100;7315800;7341100;7565800;8219300;8419100;8388300;7267600;7207800;7582000;7317500;7297100;7716500;7405600;9442600;9909300;8254500;8035200;8232000;7533300;7808100;7483900;7335300;7366700;7472100;7301300;7395600;7589600;
9094300;8577600;9822200;7641300;7646500;7528400;7858900;8010600;7017200;7455500;8046800;8215000;7547600;7397500;7308300;7575800;7696800;8733800;7465300;7597700;7986000;7049600;7186900;7901900;7354000;7299400;7272300;8338300;8087300;7938900;7670800;8205700;9773700;9078700;7632400;7338700;6836500;7244300;7287300;7659000;7203400;7770400;8532000;7432800;7372500;6845400;7244300;6857600;7117700;6877400;6839400;6806300;7293300;6758100;7493800;6818800;7518300;7504800;7965900;7292600;6905100;7017800;7044800;6759800;6736700;7127100;6716400;6814000;6813100;7379300;7329100;6890900;6938800;7134300;7976100;8397900;8527300;7352400;7584800;7452800;7150200;7431600;7236700;6916700;7455200;8667800;7670400;7542300;7866300;7576800;7787600;7665100;7580400;7342300;7013200;7079100;7093800;7020900;7076400;
